이름,주소,카테고리,위도,경도,source
GS25 방배우성점,서울 서초구 방배동 2525,편의점,37.4748630263513,126.982201134935,category
사당똑바른정형외과의원,서울 관악구 남현동 1058-16,병원,37.4764012620555,126.978099169194,category
더웰샘한방병원,서울 관악구 남현동 1058-6,병원,37.47606601073945,126.97769453533444,category
런드리룸 셀프 빨래방,서울 관악구 남현동 1086-34,코인빨래방,37.4743613877401,126.978164203488,keyword
팀 플로우 크로스핏,서울 동작구 사당동 1046-32,헬스장,37.4775671189061,126.977833147825,keyword
크로스핏 타우너,서울 관악구 남현동 1061-13,헬스장,37.4750124352636,126.98117684876,keyword
올공스터디룸,서울 관악구 남현동 1061-18,스터디카페,37.4745024976691,126.981391773909,keyword
지지게임존,서울 관악구 남현동 1061-1,PC방,37.4757106732687,126.980898563237,keyword
세븐일레븐 관악대성점,서울 관악구 남현동 1072-23,편의점,37.4728937100063,126.974044002935,category
GS25 남현태양점,서울 관악구 남현동 1054-37,편의점,37.4746196637453,126.972361201755,category
사당미소약국,서울 관악구 남현동 1061-19,약국,37.4743763626733,126.981432503541,category
마음약국,서울 관악구 남현동 1058-6,약국,37.47601193304827,126.9776041086359,category
사당13번약국,서울 서초구 방배동 445-5,약국,37.477061496963,126.982245835566,category
사랑약국,서울 관악구 남현동 1060-3,약국,37.476153887292874,126.98039310049519,category
메이퓨어의원 사당점,서울 서초구 방배동 443-3,병원,37.47866257681936,126.98215274966923,category
호텔런드리 사당점,서울 동작구 사당동 431-12,코인빨래방,37.4800291117717,126.975476260284,keyword
닥터펠리체짐,서울 서초구 방배동 445-4,헬스장,37.4770209832765,126.98245838852003,keyword
GS25 봉천해오름점,서울 관악구 봉천동 1722,편의점,37.4756314407616,126.968530597303,category
GS25 관악탑점,서울 관악구 남현동 1078-2,편의점,37.473277010775824,126.97579387421875,category
나눔동물병원,서울 관악구 봉천동 1656-22,병원,37.4755552628979,126.9667308291,category
이레치과의원,서울 관악구 봉천동 1642-17,병원,37.4738722171706,126.966876279431,category
엘알마스터디카페 이수역점,서울 동작구 사당동 144-18,스터디카페,37.4850423183025,126.980251705403,keyword
아이봄약국,서울 관악구 남현동 1057-22,약국,37.4763218021057,126.977194760941,category
서울삼성치과의원,서울 관악구 봉천동 1658-19,병원,37.4764304022973,126.964523625314,category
성심치과의원,서울 관악구 봉천동 1657-1,병원,37.47574503607985,126.96554481839605,category
예솔치과의원,서울 관악구 봉천동 1657-5,병원,37.4763115555759,126.964813099506,category
낙성대연세재활의학과의원,서울 관악구 봉천동 1656-15,병원,37.47560926600865,126.96652731002465,category
아이비치과의원,서울 관악구 봉천동 1657-24,병원,37.475932508856964,126.96576066421031,category
맑은서울가정의원,서울 관악구 봉천동 1629-2,병원,37.47708162444445,126.9610050436782,category
예원,서울 관악구 봉천동 1656-22,헬스장,37.4754868192055,126.966848434216,keyword
GS25 사당수석점,서울 동작구 사당동 1051-41,편의점,37.4763460048068,126.972387698959,category
금성약국,서울 동작구 사당동 300-73,약국,37.4807319749053,126.971780080441,category
스프링스터디카페,서울 동작구 사당동 312-9,스터디카페,37.4815394336849,126.972435535151,keyword
세븐일레븐 서울낙성현대점,서울 관악구 봉천동 151-2,편의점,37.480406168407,126.963253211683,category
월드크리닝 남성역점,서울 동작구 사당동 252-20,코인빨래방,37.4845614481498,126.972570104547,keyword
스터디카페 어나덜미 사당점,서울 동작구 사당동 266-2,스터디카페,37.4829019674815,126.973344067904,keyword
24시사계스터디카페 남성역점 2관,서울 동작구 사당동 252-15,스터디카페,37.4841704346023,126.972674267992,keyword
에듀하임,서울 동작구 사당동 169-8,스터디카페,37.4840942230684,126.974343144587,keyword
아이닉스PC방,서울 동작구 사당동 133-17,PC방,37.4876788686461,126.98148913929842,keyword
판도라PC카페,서울 동작구 사당동 141-32,PC방,37.4868658700781,126.979726581437,keyword
세븐일레븐 동작행림점,서울 동작구 사당동 236-16,편의점,37.4819451281598,126.966402376452,category
GS25 사당프리미엄점,서울 동작구 사당동 213-27,편의점,37.486281247984934,126.96808629251109,category
우리들온누리약국,서울 동작구 사당동 248-5,약국,37.48497077170273,126.96995810812456,category
태평양약국,서울 동작구 사당동 265-16,약국,37.4837596949065,126.97319903981,category
밝은미소약국,서울 동작구 사당동 252-17,약국,37.484458680477616,126.97234400974084,category
데일리짐 남성역점,서울 동작구 사당동 252-17,헬스장,37.48443074868791,126.97234175871377,keyword
멜론PC방,서울 동작구 사당동 105-2,PC방,37.4886513252945,126.977819696427,keyword
프린트카페 롯데마트 서초점,서울 서초구 서초동 1498-5,프린트카페,37.4904949445518,127.005381253039,keyword
세븐일레븐 남성사당로점,서울 동작구 사당동 220-85,편의점,37.48533208291666,126.96998509964986,category
GS25 사당센시티점,서울 동작구 사당동 218,편의점,37.48676150083629,126.96814375374242,category
CU 사당남성점,서울 동작구 사당동 268-4,편의점,37.4833809070883,126.971638884125,category
CU 사당모임점,서울 동작구 사당동 227-16,편의점,37.4855315703376,126.967943015294,category
세븐일레븐 사당남성점,서울 동작구 사당동 272-38,편의점,37.4828257465262,126.971064730232,category
CU 사당이수점,서울 동작구 사당동 276-1,편의점,37.481791668502,126.972231930587,category
튼튼약국,서울 동작구 사당동 252-17,약국,37.48428210660467,126.97244583415714,category
원동물병원,서울 동작구 사당동 224-24,병원,37.485893943320086,126.96856699775165,category
마이닥터의원,서울 동작구 사당동 268-34,병원,37.4834062141159,126.971969023198,category
성모탑정형외과,서울 동작구 사당동 252-17,병원,37.4844532744272,126.972344011734,category
워시팡팡셀프빨래방 사당롯데캐슬점,서울 동작구 사당동 1132,코인빨래방,37.49097546847701,126.97149127561661,keyword
크린토피아 코인워시 이수극동점,서울 동작구 사당동 105,코인빨래방,37.49195189299,126.974249995086,keyword
웨이트랩 남성역점,서울 동작구 사당동 265-59,헬스장,37.483305596594,126.973243297149,keyword
트루머슬짐 2호점사당동PT,서울 동작구 사당동 219-34,헬스장,37.48629944196604,126.9687364313006,keyword
스터딩스터디카페 사당점,서울 동작구 사당동 1157,스터디카페,37.4898288128527,126.97288026359,keyword
스릴러성인게임장,서울 동작구 사당동 134-2,PC방,37.4880177181466,126.981944734051,keyword
CU 남태령역점,서울 서초구 방배동 2877-13,편의점,37.465998832954035,126.98923648490093,category
GS25 남현으뜸점,서울 관악구 남현동 602-121,편의점,37.4724909213162,126.978330928428,category
GS25 과천양지점,경기 과천시 과천동 458-7,편의점,37.4499063275762,126.998435883932,category
사당연세365의원,서울 관악구 남현동 1061-18,병원,37.47437726332049,126.98143024229864,category
빛의안과의원,서울 관악구 남현동 1057-22,병원,37.4763227026789,126.977192499589,category
더본병원,서울 동작구 사당동 1008-17,병원,37.4825359078104,126.981457619793,category
최우진정형외과의원,서울 서초구 방배동 442-3,병원,37.4796726141784,126.982192080095,category
크린토피아 코인워시365 방배이수초교점,서울 서초구 방배동 469-1,코인빨래방,37.4785927576985,126.985511700207,keyword
워시프렌즈 셀프빨래방 서울사당동점,서울 동작구 사당동 1021-5,코인빨래방,37.4807801841465,126.978188339735,keyword
세븐일레븐 관악남현길점,서울 관악구 남현동 1082-37,편의점,37.4743357519401,126.976060332984,category
CU 관악예술인점,서울 관악구 남현동 1054-10,편의점,37.4756326446222,126.973432570123,category
세븐일레븐 관악남현로점,서울 관악구 남현동 1086-40,편의점,37.47466326619535,126.97838230492599,category
하델약국,서울 서초구 방배동 450-17,약국,37.47713914011983,126.98331871068666,category
나은약국,서울 서초구 방배동 478-18,약국,37.4762764940325,126.987545986366,category
이수밝은약국,서울 동작구 사당동 150-3,약국,37.4846474930059,126.979182200477,category
방패치과의원,서울 관악구 남현동 산 100-34,병원,37.4665473541427,126.987277436731,category
서울하이안치과 사당점,서울 관악구 남현동 1058-6,병원,37.476029972270986,126.97770472085931,category
앤딩스터디카페 이수역점,서울 서초구 방배동 438-14,스터디카페,37.4828288766666,126.982379016829,keyword
세븐일레븐 관악남현점,서울 관악구 남현동 1056-6,편의점,37.475687065754,126.975087646386,category
사당건강약국,서울 동작구 사당동 1129,약국,37.4765225645376,126.981409361733,category
새미약국,서울 동작구 사당동 1031-28,약국,37.4787444475485,126.981368110591,category
신일치과의원,서울 관악구 남현동 1081-17,병원,37.4748836782543,126.976620894963,category
24시사계스터디카페 이수역점,서울 동작구 사당동 91-129,스터디카페,37.4887454874761,126.980406770835,keyword
24시PC수면방,서울 서초구 방배동 910-8,PC방,37.4823246827934,126.996852326743,keyword
블랙몬스터PC존,서울 서초구 방배동 910-5,PC방,37.4824111607498,126.99620899404,keyword
좋은약국,서울 동작구 사당동 1031-27,약국,37.4784813519274,126.981362523052,category
코오롱스포렉스 방배점,서울 서초구 방배동 852-14,헬스장,37.4890063477674,126.992243189056,keyword
열공스터디카페 사당점,서울 동작구 사당동 1007-50,스터디카페,37.4828710993341,126.981561555653,keyword
GS25 사당네스코점,서울 관악구 남현동 1058-16,편의점,37.4764012620555,126.978099169194,category
이마트24 사당역점,서울 동작구 사당동 1047-32,편의점,37.47674323448894,126.97598268794846,category
하이브 셀프빨래방,서울 관악구 남현동 1056-9,코인빨래방,37.4757592353922,126.975512702019,keyword
근육터짐 지방빠짐,서울 관악구 남현동 1058-1,헬스장,37.476372365544,126.977755493447,keyword
세븐PC방,서울 서초구 방배동 814-8,PC방,37.4920370768192,126.988968147943,keyword
GS25 뉴사당타운점,서울 동작구 사당동 439-4,편의점,37.47944411407182,126.97433342868187,category
세븐일레븐 남성중앙점,서울 동작구 사당동 303-73,편의점,37.4782272872153,126.972278472244,category
마을약국,서울 동작구 사당동 318-13,약국,37.48303908579958,126.97408571935695,category
연세다온치과의원,서울 관악구 봉천동 1686-21,병원,37.47752024557529,126.96328514986646,category
버블맨24시셀프빨래방 사당점,서울 동작구 사당동 309,코인빨래방,37.4806095267399,126.97215548698,keyword
핏24,서울 동작구 사당동 316-1,헬스장,37.4821847092101,126.973100107146,keyword
GS25 사당본점,서울 동작구 사당동 429-35,편의점,37.480489577844885,126.97572031984896,category
GS25 사당까치점,서울 동작구 사당동 309-21,편의점,37.4808653962112,126.972083033139,category
유림온누리약국,서울 동작구 사당동 252-17,약국,37.48459382829408,126.97232926129321,category
친절한약국,서울 동작구 사당동 265-31,약국,37.4837199031096,126.972556844396,category
에코런드렛 빨래방&아이스크림 사당점,서울 동작구 사당동 296,코인빨래방,37.4809903421928,126.970864189484,keyword
착한피티샵 사당점,서울 동작구 사당동 321-28,헬스장,37.4827952942264,126.975889169292,keyword
옵티멈존PC카페 이수역점,서울 동작구 사당동 139-30,PC방,37.4873545061176,126.981491480745,keyword
코코,서울 동작구 사당동 139-88,PC방,37.4869417730786,126.981041564239,keyword
GS25 관악한일점,서울 관악구 남현동 602-11,편의점,37.4739835073418,126.981337638383,category
CU 방배래미안점,서울 서초구 방배동 2626-1,편의점,37.4734107821076,126.983467634234,category
CU 사당남현점,서울 관악구 남현동 602-42,편의점,37.4750608962749,126.97999883444,category
CU 관악남현점,서울 관악구 남현동 1061-22,편의점,37.47497012414194,126.98140635471708,category
메디팜메트로약국,서울 서초구 방배동 479-1,약국,37.4763664823486,126.986519441124,category
광주약국,서울 동작구 사당동 134-2,약국,37.48801591958461,126.98196734879447,category
